vin,price
YV4A22RKXK1328826,37836.004
1GKKNPLSXLZ203854,39579.2
KNAE15LA8J6016124,24824.434
3HGGK5G40JM702222,15286.052
3GKALSEX2LL295756,31285.617
2G61M5S38H9162797,23667.21
1N4AZ1CP1LC301636,36694.305
1GYS4CKJ3LR301196,73520.35
1C4RDHAG9LC325044,32801.047
3GNAXKEV0LS509901,21650.756
5TDYZ3DC3LS022462,28377.402
1FTMF1C55KKD93241,21896.477
3GKALVEV1LL302213,30340.236
1GNSKTKL6MR113391,83946.45
KL7CJLSB3LB089594,21828.936
1FMCU0GD4HUC76952,18277.744
KMHD84LFXLU013154,20517.277
1FMCU0G60LUB38884,29557.564
W1K3G4EB7LW043784,31920.367
1FT7W2BN4LEE30414,50016.477
MAJ3S2GE1LC318058,21429.35
4S4BRBAC5A3322115,6758.094
1FMSK8DH3LGB65291,37842.188
1GKKNULS3JZ216487,31671.08
JTMWFREV3GJ065401,17212.287
JTDKARFUXL3118547,25171.742
1GTG5CEN0M1121956,34092.703
1GTG6EEN4M1120656,38644.89
KL4MMDSL3LB128451,27074.568
1GCGSBEN4M1112177,31304.447
2HGFC2F61LH502445,19724.469
1C6HJTAG9LL211320,41974.887
1GYS4HKJ6LR305921,81084.23
SADCK2FX5LA657046,62349.58
3GTU9DED7LG400857,51829.973
WMWZB3C53DWR35751,9185.456
JTDS4MCE0MJ056306,27617.717
3GCPCSEC9HG399891,42166.17
1ZVBP8CF1D5200328,21571.533
4S4BTAEC1L3252945,32302.016
3GTU9DED2LG252794,46946.98
JTMY1RFV1LJ022157,32758.982
1HGCV1F44LA105980,25026.898
1GTR2VE77CZ176967,14614.484
1FMSK8DH8LGC72059,50399.85
1C4RJFAG3LC398455,44143.93
1GYS4KKJ4JR203608,48615.86
KL7CJLSB8LB093124,21226.271
1FMJK1HT5LEA61964,56566.184
4JGDF6EE6FA614136,29784.457
1FTEW1EG2HFC28834,34597.8
4T1BF1FK6GU547858,17317.328
JF1VA1J69G9801307,20622.883
1FTEW1E54KKE09107,42322.84
SALCJ2FXXLH857046,43616.664
5TDGZRBH6LS044839,45518.59
KMHD74LF7LU948585,20192.291
5N1AT2MT2KC773691,17332.24
5FNYF5H24MB001924,39165.234
1FMJK1PT7LEA51387,70833.06
MAJ3S2GE2LC329442,20118.322
WDZPE7CC1E5864905,31774.125
1G6DT5RK2L0151245,49565.08
1FMCU0EG7CKB62719,9616.659
3N1AB7AP0KY293378,15286.052
1FMCU9G63LUA94531,30681.227
KM8K3CA54LU507861,28321.81
KMHL34JJ1LA011618,31983.336
1FM5K7B87FGB94484,18748.977
1GYS3BKJXLR180809,83545.3
1V2PR2CA1MC517542,44184.82
1C6SRFFT1LN359374,49235.72
1FTER4EH7LLA50477,39509.44
KNMAT2MT5LP525000,25807.26
SALVP2RXXJH269812,31835.271
2FMPK4G97HBC68828,22330.951
WDDZH6JB0LA723158,67168.19
3FA6P0H71GR305319,16243.815
WA1JCCFS9JR001659,28591.76
JTMBFREV7JJ745906,24475.275
JNKBV61F58M272594,8719.133
3GKALTEV9JL297280,24754.943
4S4BTAEC7L3261813,33487.695
19XFC2F68LE211855,20847.084
3N1AB61E77L717832,4326.3423
1FADP3K24HL293835,14740.211
5GAEVAKW8LJ107120,39289.17
3VWCB7BU9LM072927,24561.617
1FA6P8TH8H5205429,22454.398
ZACCJBCT9FPB31569,13629.633
WMWXU9C03M2N29405,36415.723
1FTMF1C52KKD38391,25629.727
3FA6P0HD0LR107136,21470.875
5XYPK4A55LG702551,37532.406
2GKALMEK2H6153841,17626.92
1GYS4DEF6DR370284,27724.217
1GCUYGED3LZ338765,50607.996
1N4AL3AP4JC259489,16981.465
2B3KA33V79H582090,8308.339
1C4RJEBG0LC403880,47026.9
JN8AT2MV2LW137766,26040.92
KL7CJLSB4LB053655,21354.045
1GKKNRLS8LZ164712,45588.816
1C4RJFBG8LC385263,45499.324
1N4AL3AP8DC902723,8904.236
1C4RJFBG7HC873403,29557.564
ZARFAMAN1L7626473,39909.02
4S4BSANC0K3363214,27677.662
3GKALXEXXLL325390,32007.154
JNKCV64E68M120024,13458.198
JTDS4MCE9MJ055039,28321.81
1C4HJXFG8LW119803,46262.72
1HGCR3F96EA028656,14506.081
JTEBU5JR2F5255487,30433.129
JA4AZ3A33LZ011248,26785.08
1FMCU9H60LUB06309,29584.94
19UUA8F57DA009876,13437.6
WAUL2AF20KN051605,65371.547
1C6RR6FG5HS786504,21441.287
WDDUG8CB3FA199370,41989.035
3GNCJPSB6HL207144,16950.025
2HKRM3H77FH535286,14497.572
W1KWF8DB1LR593764,45621.32
1FA6P0HD6E5350536,11332.268
1FMCU9F66LUB58370,32328.324
1C6SRFFT3LN420451,47565.773
1FM5K8HT3JGA81030,36484.41
KL7CJPSB6MB306743,25100.309
JF2SKAGC6LH601705,30719.713
LRBFXCSA7HD040091,24575.69
KMHCT4AE7DU306757,6887.4717
ML32F3FJ7LHF10642,14649.573
1C4RJFCT9LC277391,52663.08
1GNERFKW3LJ266408,38664.8
7FART6H89LE017708,37408.773
3N6CM0KNXLK701567,20340.793
1FMSK8DH2LGB49650,45642.71
1FM5K8GC4LGC71424,52654.91
JTMR6RFV9LD004039,33412.95
3VW2B7AJ9HM337288,15225.471
1FTEW1EG6LFB45464,68812.83
1FTEW1E50LKE57088,46398.676
3GKALTEV9LL297296,32007.154
KMHRC8A37LU045273,31654.621
1GKS2DKL0MR151251,78395.484
1FMCU9DG5CKB54768,11332.268
KL4MMDS27LB087121,24070.998
ZFBHRFBB7L6P33001,26985.992
KNDJP3A59K7021581,14691.611
1C4HJXDN4MW514564,49001.332
YV4102PK8L1612157,52654.91
ML32F4FJ3LHF07016,14022.713
1C6HJTFG2LL183112,42666.76
JN8AT2MVXLW133707,27781.223
1FTEW1E44LKE71664,47875.098
4S3BWAN66L3017155,26431.094
1C4PJMLN8LD655952,27805.145
2C4RDGCG8KR543456,18598.594
KL4MMESL7LB095525,29031.656
1FMCU0GD3HUD92336,17458.559
3GKALTEV9JL347790,25046.006
1FMCU0GX9DUB94249,10702.801
1C4RJFAG0LC384612,42163.867
5NMS23AD4LH141485,21046.912
4T1G11AK3LU997912,31805.957
1C6RREJT7LN306565,47462.06
2HKRW2H86LH667271,31835.271
1C4RJEBG3LC428434,44385.613
3C7WRSBJ5KG671246,47347.57
1FADP3K25JL252166,14614.484
1FMCU0G68LUB99514,30773.271
3VWGB7BU9LM072346,22279.959
2T3F1RFV3LC129544,36694.305
LRBFXCSA0KD105726,29165.168
1HGCS1B87CA018883,13415.909
1HGCR2F31EA165042,14575.018
1C4BJWEG9GL161342,32793.367
WAUHGAFC5EN106327,19194.229
5J6RW2H83KL004535,27656.5
WAUAFAFL5FN018643,17609.125
1FMCU9H67LUB62537,31954.465
1N4BZ1DP3LC306422,31628.383
3N1AB7AP3KY302767,15205.988
WAUGFAFC6FN003823,19917.219
JN8AT2MV4LW144394,27802.668
KNAFG526077119461,7288.6885
2GNAXSEV0J6338269,19545.588
1C4RDHDG4JC114116,30773.271
JN8AT2MV3LW118269,30116.77
3C4NJDBB8JT115006,21445.963
2GNAXHEV3L6261175,23876.012
1G1ZE5ST6HF110470,16675.512
1N6AD0ERXKN796050,26749.633
JF2GTHSC8MH219700,30890.084
1GNSKBKC0KR375950,41206.24
3VW447AU7HM016301,22424.346
5FNYF6H91HB019712,31594.72
1N6AA1E52HN539548,35599.375
1GCRYAEF3LZ277213,40038.11
WDCTG4GB7KJ610086,34122.375
5J6RM3H93FL026416,19094.545
3C63RRGLXKG578653,56755.59
KM8R5DHEXLU171668,43980.594
5NPEF4JA1LH009848,25445.018
WMWXR3C06M2M91862,26431.773
19XFC2F65LE207343,22644.816
1C6RR6LT8GS101525,26100.89
1FMCU0H65LUA67065,29533.52
1C3CCCFB0GN189250,16200.521
1FAHP2F86KG115581,22810.902
3CZRU6H95LM729706,25113.098
1FMCU9DG7AKC79851,5595.6206
5NMS33AD1KH039394,24589.746
2T3RFREV7HW686852,20022.098
1C4RJFBG6GC478580,31688.125
3GNAXHEV3LS677907,25557.266
KNDCB3LC5L5393726,30082.662
2T3RFREV0HW641865,20936.195
JF1VA1C63L9819406,37499.49
5NMS33AD9LH249467,27960.113
1GKKNLLS4LZ233621,47440.74
1C6SRFFT3LN409191,47371.215
SJKCH5CP8JA053694,27709.617
JN8AZ2NE8H9155255,43018.867
1C6SRFHT3LN332187,60469.605
2C3CCAGG5GH208740,17595.09
1GKS1AE00ER127102,31547.943
3PCAJ5M1XKF126338,29912.291
2GNALBEK4H1598327,17526.041
WVGBV7AXXGW593531,18973.479
2GNFLFE32G6100519,23783.012
WP1AB2AY2LDA28084,100719.586
2GNAXJEV5J6352520,20622.883
1N4AL3AP3HC223903,15987.826
1HGCP2F33BA077451,6608.7188
1GYS4CKJ3LR124746,83946.45
1FMCU9GD7JUB45718,17378.232
1C6RREFT7KN745854,37695.4
KM8J33A21GU222297,19761.555
5XYZT3LB3EG145175,11735.771
2G4WS52J011212776,6980.0244
3GTU9CED8LG346110,47541.363
2HGFC2F83KH514080,19050.38
3GCUYHED9LG427858,65983.734
JM3KFBCM1L0840740,31495.162
1FD7W2A68LEC50861,40144.957
WDDZF8DB9LA718022,48809.56
1C4RJFBG1HC885997,30082.662
2C4RC1AG0KR667885,23901.326
3GNAXHEV6LS657974,23537.918
1GKKNMLS2HZ272074,27088.084
1GCGTEEN7J1161674,28633.936
KM8J3CAL2KU948817,24804.729
1GNERGKW9LJ297362,34793.812
1FTER4EH3LLA54266,38557.875
1GNEVNKWXLJ186559,44660.31
5NPDH4AE8BH054115,6367.4355
JTEZU5JR9F5095252,21653.3
4JGDA7DB3DA143880,18585.312
1FTFW1E48LKE27932,45507.652
1GCJK33133F209898,15951.28
WBAJS3C00LWW67189,57652.37
JTHG5LFF1L5011012,85975.41
KNDPMCAC7L7834596,28098.426
JTMP1RFV6KD516121,29144.896
1FMSK8DH4LGC81101,45377.523
JM1BM1L79G1308106,13415.909
1N4AL2AP3CN514151,11594.175
1FTEW1CP1LFB80562,38698.492
1FTER4EH7LLA08584,36414.137
3FA6P0LU7KR100710,24190.467
3FA6P0LUXLR267192,29797.812
SALGS5FE0HA342149,107987.13
2CNDL63F666126838,4008.5588
5J8YD4H38LL036360,52270.17
4S4BTAEC9L3256516,31249.578
WBA3N7C56FK225516,21408.916
1FMCU9G61LUA90137,33132.773
5TDDZRBH5LS019269,42549.92
1G1ZD5STXKF161111,17222.574
1N4BL4BV2LC266547,21581.703
2FMPK4AP1JBB81780,31671.08
5FNRL6H56LB065653,39196.73
NM0LS7F28L1454985,24875.604
5NMS53AAXLH252961,37430.73
1FA6P8CF8G5229985,24962.666
2FMPK4J99LBB09293,41197.836
1G6DS5E31D0176835,13307.405
1C6SRFHM1LN415075,60482.29
ZARFAMBN8L7630941,39442.85
KNDPM3AC3M7856600,26100.89
1C4AJWAG4FL538899,21170.268
2C3CDZAG0KH669602,28321.81
1GC4K0E80GF224273,43835.812
5J8YD3H80LL008932,51345.594
1FMCU9H96LUA35188,35447.914
4T1FA38P28U157362,5550.1743
4T4BF1FK6GR555433,12842.5205
KL79MSSL9MB024321,25541.957
1FMSK7DH6LGB38709,43078.316
JN8AT2MV3HW250116,19094.545
1FTER4FH6KLA82205,33593.742
ZARFAEEN9H7544191,28269.121
JN1EV7ARXHM835110,24881.61
WBA5U7C00LA234682,64126.477
1FTEW1E54LKE78333,46913.348
1C4PJMDX8KD463574,24591.836
3C6UR5FLXJG216707,49717.58
5N1DR2MM3HC662404,21295.691
1FMCU0DZ2LUC07315,30669.174
1FMCU9F61LUB85749,30814.697
5N1DL0MN4LC500434,39275.61
2C3CDXGJ5JH237142,39115.152
3C6UR5FL7LG147011,64488.6
5J6RE48388L049059,7039.006
1GCRYDED5LZ201976,42180.523
1HGCV1F33LA049439,27817.822
2FMPK4K95KBB89012,27257.646
4S3GKAV65L3612080,23904.078
5FNYF6H07MB011903,46936.594
1GYKNCRS3HZ197490,32454.877
3VWEF71K07M138834,4008.5588
SAJWJ0EF8E8U31846,23424.95
4T1BE46K57U508831,3604.2664
1C6RR6LTXDS698981,17266.553
3GKALPEV4KL253065,20284.75
5XYZT3LB9HG493048,15808.149
KL8CB6SAXLC479653,21720.273
5FNYF4H54BB042460,10289.549
SALCR2BG8HH704929,29797.812
5XYPG4A3XHG267534,17589.139
1FTEW1E46KKC81881,44193.51
1C6HJTFG0LL216592,44424.19
1FADP3FE9JL307271,14642.251
1FMJK1MT4LEA61475,71314.59
W1N4N4HBXMJ162310,44184.82
JM1GL1XY9L1524334,39708.85
1FMSK8DH0LGC39721,43835.812
2C3CDXCT8JH290036,31492.521
3KPA24AD8LE336692,15071.887
WDDZF4JB7HA257178,31629.893
3KPF34AD1LE261675,31686.852
KNDJH741095035808,7583.7505
JN1EV7EK9HM362040,31983.336
1VWBV7A36FC046240,9669.753
5NPD84LF9LH595858,20517.277
1FTEW1E51KKD51151,44202.78
5J8YD4H39LL036237,52307.117
JN1BJ1CP2HW020346,15396.89
WMWXJ1C07L2L90243,37143.37
1C6RR6FT1FS635329,18612.451
1FADP3FE3HL283057,15206.243
5UXCY4C02L9D43435,74507.734
1C6RRFJG5KN729037,33818.67
4T1M11AK5LU373161,30217.54
1C4RJFJG3LC436010,48326.723
19XFC2F62LE212547,21058.14
2GNFLHEKXF6133348,15716.891
2C3CDZBT0HH613745,28227.242
1C6RR7MT7ES359455,21588.688
1GKKNXLS7LZ119409,43772.867
1FMCU9G6XLUA90136,32952.086
1FM5K8HC3LGA82648,54545.637
5NPD84LF0LH619626,20579.455
WBAJA7C32HG906876,31501.174
1FMJU2ATXKEA50984,47914.234
2G11Z5S3XK9134899,23840.846
1GTW7AFG5L1254155,59516.836
3KPF24AD5LE164787,18892.072
5FNRL6H79JB024156,27802.668
WUAWAAFC2HN904268,81900.32
3GNDA13D88S598868,5604.7876
5FNRL6H55LB073162,38015.59
2T3P1RFV1LC090618,31563.875
2C3CCAAG6GH358378,17240.979
5N1AZ2CJ6LN158579,32945.566
KM8J3CAL5LU280626,28664.207
4JGDA5HB5HA907488,38037.56
JN1BJ1CR3HW136110,19482.398
2HGFC1E51JH702872,22445.006
1FTER4FH7LLA24492,34685.35
W1KUG8JB7LA562722,148060.28
1HGCV1F36LA115174,26970.148
1G1BE5SM3K7122152,18845.496
KM8J2CA46LU240129,24954.785
5GADV33L86D116737,5253.7505
1FTEW1EP2LFC56030,44747.105
5N1DR2AN3LC613659,31491.188
5UXKR2C31H0X07151,39036.754
5YFEPRAE4LP054587,27874.09
1C3CCCBBXFN702850,18985.518
1FMSK8DH6LGC88020,47301.62
1HGCV1F34LA126173,27751.754
2T3BFREVXFW378458,14572.349
1FTEW1E49LFC72957,51256.08
1N4AA6DV1LC379433,33579.36
3C6UR4CL7KG517841,61844.242
5FNYF6H53HB052255,29784.457
3C3JY45X77T604950,6918.1035
1G1ZH5SX5GF267058,20526.162
1FTER4FH2LLA63166,34729.51
1FAHP60A72Y114422,12613.063
W1N0G8EB6LF815401,49919.46
3FA6P0HD7JR167752,17304.334
1J4AA2D15BL528726,14621.807
2C3CDXL9XJH113007,91067.48
3N63M0ZN4GK692683,12950.926
1FM5K7D87EGC10016,14930.495
1C4PJLCB5LD634380,22008.22
4S4BTAEC3L3265678,33878.78
3C4NJDCB5LT234195,28311.334
5GAERBKW5LJ201675,43614.516
3C4NJDBB1MT506891,29628.865
3KPC24A66LE126666,17170.455
2GCEC13T361147340,20102.762
4S3BWAC61L3013761,24057.232
3GCPWBEK2LG202308,38234.523
WA1VWBF72LD013408,62538.438
3C4NJDBB0LT239516,27088.084
5YFBURHE1JP745249,12300.382
1FTEX1EP8LFC05659,38197.582
5XYPG4A51LG693770,31058.693
1C6HJTAG8LL126470,38929.723
1GYKNBRS8HZ119880,23199.92
1FA6P8TH7L5172870,32056.676
1GCRYEED1LZ293948,42365.203
1GNSKHKC9KR140689,36789.54
JTNK4RBEXK3021073,20544.395
W1K2J5JB9LA074234,87273.164
KL4MMDSL9LB110018,26093.76
3MZBPBCMXLM131367,25440.557
1GNSKHKC2LR284618,48819.656
1C6SRFFT0LN398473,47544.293
3C63RRJL6KG602116,61889.137
JM3KFBCL4H0105524,23062.51
JTHCL5EF8H5029354,39732.504
1G1FJ1R65K0155160,107987.13
ZASPAKBN3L7C75185,46654.6
KL7CJKSBXLB330710,20205.08
55SWF4JB4JU256093,31563.875
5FNYF5H58MB003220,39202.906
KNDMC5C1XM6661211,37890.86
3GCUKSEC6EG316029,22592.418
JM3KFBBM4J0467563,21354.201
KNDJN2A22J7574383,14270.765
3VWG57BU1LM078987,21046.912
KMHD84LF9LU099377,20518.19
3GNAXJEV9LS600434,27156.703
2LMPJ6K93LBL28767,45668.93
1FMSK7DH2LGC89739,41976.387
LRBFX3SX1LD019797,42377.375
1G1PA5SG8E7195310,7862.9585
WDDHF8JB7GB244698,24804.729
5N1DR2MN0KC627917,27817.822
2HGFC2F51JH502840,16675.512
3C4NJDBB0LT209917,28093.977
3N1CN8DV3LL884206,16984.08
1FT7W2B61KEC41033,66621.37
JN1BJ0RR8HM402377,24824.434
1FMJK1KT0KEA28104,47084.38
1GNERHKW3LJ303887,40190.387
WP1AA2A50JLB12223,37915.723
1GTW7AFG6L1254391,59345.297
3LN6L5MU0HR650899,22410.535
1GTG6FEN9M1100246,38965.605
3KPF24ADXLE202871,17589.139
3VV0B7AX0LM163586,29825.188
JH4KC1F5XLC000260,41163.78
5N1DL0MN7LC538692,53007.59
1FTEW1E51LFC52078,52256.145
1C3CDFBB6GD624783,13590.638
1C6SRFLTXLN378610,57512.035
1V2LP2CA7MC519915,48395.973
1C4NJRFB2HD195474,18650.232
1FTEW1E44LKD11509,49841.277
3FA6P0T97HR173435,21105.576
5UXWX7C52BLT78598,15073.738
KL8CC6SAXLC479004,22320.352
1FMSK7FH2LGB47159,43542.02
JM1BPBLM0L1165673,24858.469
3C6UR5DL5LG104631,70833.06
1FTEX1CB4LKD47540,34039.547
1FM5K8AB1LGD08994,48982.812
5NMS2CADXKH087656,18791.209
ZN661YUS5LX346136,192074.22
KL4MMDSL4LB115045,24878.691
4T1G31AK4LU542030,32369.566
1GYKNDRS4HZ214514,32342.191
JF2SH6DC7AH795044,8997.16
JM3KFBEY8L0853873,33375.594
3LN6L5A99HR647886,21267.02
2C4RDGBG4LR231816,27177.31
2GKFLVE30G6212727,18724.13
4T1BD1EB6FU038231,17729.42
NM0LS7E21L1439276,23560.355
1FTEW1C59LFA41942,49422.117
5XXGN4A75FG426387,14268.413
KL8CD6SA2LC479754,24454.041
1GNERJKW8LJ289945,46281.453
KNDEUCAA4M7120450,25540.127
1FTEW1CP2LFB51068,40009.34
ZACNJBAB4LPL47969,23372.357
1FTFW1RG9JFE71223,52107.484
1FTNE1EW6ADA63589,16807.22
4S3GKAV69L3607206,24561.617
2C3CDXFG0HH529507,21592.248
JM3KFADM0J1388232,18393.742
3GTP9CEK9LG398129,44613.707
4S4BSANC1K3370446,27189.705
5UXKR2C5XE0H33988,17701.047
1GNERFKW8LJ276058,34004.543
3GTU2UEC8FG444673,31812.078
19XFC1F74LE209068,24889.514
WBAVC73528KX90475,5693.1426
2C4RC1BG2KR597059,23783.012
1FTER4EH9LLA44812,35803.605
2C4RC1FG0LR264094,42298.934
1FTFW1RGXLFC75195,59779.258
1FT8W3BT7BEC44048,25254.002
1GTG6DE33G1317430,27132.553
1GNSKCE04BR240946,17800.463
1N4AL3AP0HC472577,16200.521
1G1ZB5ST6LF136553,23775.904
1C4PJLLB0LD640491,23207.07
3C6TRVDG2LE127794,33133.625
1C4RJFAG8HC814880,26458.186
1FTEW1E4XLFC83983,44391.16
JM1DKDC72H0163157,14648.939
1GAZG1FG5E1183872,27802.668
2C3CDXGJ3LH202666,49813.97
WDDWF4KB2HR282850,32328.324
1FM5K8D84DGA28875,14387.414
W1KZF8EB3LA827834,61859.242
3C63R3CL8LG232721,63697.543
3FA6P0PU6HR276781,14772.004
2T3BFREV2FW335958,15223.969
JTDEPRAEXLJ022019,25828.703
1FMJK1MT3LEA37832,80480.41
1N4BZ1CP1LC304976,32964.17
5NMS23AD1LH272745,28664.207
1G1BE5SM6K7145148,18051.088
3D3HA18H85G820143,24121.504
YV4BR0CL5M1672153,80480.41
3PCAJ5M36LF113346,48178.97
5J6RW2H52LA016517,30773.271
4JGFB8GB0LA272830,148060.28
4T1BF1FK6HU731585,15626.938
1FM5K8GC4LGA32214,68227.12
1FBZX2YM7KKB05314,23839.66
KM8SC73D05U866624,7124.7876
SAJAD4FX9JCP26462,25828.703
1FTEW1EP6LFC20728,47249.62
5TDZARFH9KS043659,24826.6
1C6RR7LG6JS147516,31501.348
5FNRL6H90KB078173,44851.9
3VWCB7BU1LM066412,19724.469
NM0LS7E22L1472190,28269.121
W1N4N4HB4MJ152551,44184.82
19XFB2F53EE205264,12334.627
1G1ZE5STXHF125733,16706.951
2T1BURHE1EC020191,10752.989
YV1960BW2A1153105,4946.8667
3N1AB7AP4HY348987,16675.512
1FTYR10D53PA91554,4071.808
W1N4M4GB3LW015994,32646.95
JTNKARJEXJJ566243,17729.42
2T3BFREV7HW571590,22194.947
KNDMB5C19H6309696,23345.744
1FTEW1E59LKD74100,47308.24
